time,x,y,z,temp,pos_x,pos_y,pos_z,disp_x,disp_y,disp_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,kinetic_e,yielded,strain_x,strain_y,strain_z,pressure,bond_stress,fail_stress,safety_factor,volume,cte,t
0.567566,5,5,15,25.000000,0.033124,0.001936,0.003334,0.027624,-0.003564,-0.012166,0.004662,-0.000973,-0.001945,0.131235,1.520347,-0.498537,0.000000,false,0.000352,0.000304,0.000144,-inf,-8.825583,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.570034,5,5,15,25.000000,0.033130,0.001945,0.003333,0.027630,-0.003555,-0.012167,-0.000692,0.006031,-0.003431,-2.027827,-0.307505,-0.454658,0.000000,false,0.000352,0.000304,0.000144,-inf,-5.172596,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.572502,5,5,15,25.000000,0.033119,0.001955,0.003334,0.027619,-0.003545,-0.012166,-0.003721,-0.000079,0.002970,-0.392284,-1.158134,-0.440914,0.000000,false,0.000352,0.000304,0.000144,-inf,-12.835704,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.574969,5,5,15,25.000000,0.033117,0.001950,0.003332,0.027617,-0.003550,-0.012168,0.002270,-0.004629,-0.003386,1.362944,1.011821,-0.449687,0.000000,false,0.000352,0.000304,0.000144,-inf,-12.587119,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.577437,5,5,15,25.000000,0.033128,0.001942,0.003333,0.027628,-0.003558,-0.012167,0.003283,0.000050,0.001449,0.043597,0.818631,-0.345327,0.000000,false,0.000352,0.000304,0.000144,-inf,-19.430114,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.579905,5,5,15,25.000000,0.033127,0.001949,0.003330,0.027627,-0.003551,-0.012170,-0.004267,0.004180,-0.002110,-1.040695,-1.401137,-0.153657,0.000000,false,0.000352,0.000304,0.000144,-inf,-21.531100,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.582373,5,5,15,25.000000,0.033116,0.001949,0.003332,0.027616,-0.003551,-0.012168,-0.001802,-0.003451,-0.000173,0.998002,-0.441940,-0.302242,0.000000,false,0.000352,0.000304,0.000144,-inf,-14.498936,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.584840,5,5,15,25.000000,0.033121,0.001942,0.003331,0.027621,-0.003558,-0.012169,0.005108,0.000483,0.000864,-0.123028,1.475600,-0.252430,0.000000,false,0.000352,0.000304,0.000144,-inf,-12.411780,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.587308,5,5,15,25.000000,0.033126,0.001950,0.003331,0.027626,-0.003550,-0.012169,-0.002958,0.003391,0.001202,-1.444465,-0.837404,-0.270418,0.000000,false,0.000352,0.000304,0.000144,-inf,-10.088463,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.589776,5,5,15,25.000000,0.033119,0.001949,0.003331,0.027619,-0.003551,-0.012169,-0.000333,-0.003783,-0.000231,1.172809,-0.248666,-0.206201,0.000000,false,0.000352,0.000304,0.000144,-inf,-2.799352,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.592243,5,5,15,25.000000,0.033125,0.001943,0.003331,0.027625,-0.003557,-0.012169,0.002136,0.000285,0.000572,-0.107820,0.639635,-0.155078,0.000000,false,0.000352,0.000304,0.000144,-inf,-7.725320,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.594711,5,5,15,25.000000,0.033121,0.001949,0.003329,0.027621,-0.003551,-0.012171,-0.003997,0.000896,0.003310,-0.490718,-1.106867,-0.153304,0.000000,false,0.000352,0.000304,0.000144,-inf,-18.221886,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.597179,5,5,15,25.000000,0.033120,0.001946,0.003329,0.027620,-0.003554,-0.012171,0.003226,-0.002908,-0.001042,0.916305,1.024474,-0.145196,0.000000,false,0.000352,0.000304,0.000144,-inf,-13.424173,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.599646,5,5,15,25.000000,0.033125,0.001947,0.003330,0.027625,-0.003553,-0.012170,-0.001390,0.002812,-0.000171,-0.845592,-0.330819,-0.169656,0.000000,false,0.000352,0.000304,0.000144,-inf,-9.454018,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
